# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT v_vE
332000000 -294.79 856.664 278.752 561.874
332100000 -287.492 849.313 276.36 561.821
332200000 -296.843 858.746 279.429 561.903
332300000 -307.515 869.337 282.876 561.822
332400000 -308.211 870.289 283.185 562.078
332500000 -289.027 851.295 277.005 562.268
332600000 -306.741 869.145 282.813 562.404
332700000 -291.071 853.621 277.761 562.55
332800000 -295.433 858.18 279.245 562.747
332900000 -304.866 867.71 282.346 562.844
333000000 -294.751 857.537 279.036 562.786
333100000 -296.444 859.145 279.559 562.701
333200000 -298.647 861.434 280.304 562.787
333300000 -297.38 859.994 279.835 562.614
333400000 -298.182 861.006 280.164 562.823
333500000 -289.576 852.42 277.371 562.844
333600000 -293.962 856.822 278.803 562.859
333700000 -309.106 871.88 283.703 562.774
333800000 -303.287 866.127 281.831 562.84
333900000 -295.034 857.817 279.127 562.783
334000000 -304.155 866.877 282.075 562.722
334100000 -284.673 847.138 275.652 562.466
334200000 -304.115 866.367 281.909 562.252
334300000 -306.907 868.952 282.75 562.045
334400000 -304.18 866.195 281.853 562.015
334500000 -299.848 861.854 280.441 562.006
334600000 -295.279 857.319 278.965 562.04
334700000 -304.325 866.454 281.937 562.13
334800000 -286.156 848.356 276.048 562.2
334900000 -301.167 863.289 280.907 562.122
335000000 -301.225 863.481 280.97 562.256
335100000 -298.665 860.96 280.15 562.295
335200000 -296.64 858.879 279.472 562.239
335300000 -302.751 864.74 281.38 561.99
335400000 -308.416 870.242 283.17 561.826
335500000 -297.561 859.476 279.667 561.915
335600000 -295.729 857.634 279.067 561.905
335700000 -299.169 861.106 280.197 561.937
335800000 -302.749 864.82 281.406 562.071
335900000 -303.889 866.052 281.806 562.163
336000000 -308.571 870.903 283.385 562.331
336100000 -283.118 845.412 275.09 562.294
336200000 -293.168 855.538 278.385 562.371
336300000 -292.732 855.348 278.324 562.616
336400000 -296.812 859.444 279.656 562.633
336500000 -285.218 847.858 275.886 562.64
336600000 -288.032 850.634 276.79 562.602
336700000 -310.127 872.602 283.938 562.475
336800000 -291.882 854.527 278.056 562.646
336900000 -287.258 849.97 276.574 562.713
337000000 -302.262 864.812 281.403 562.551
337100000 -306.095 868.567 282.625 562.473
337200000 -283.699 846.223 275.354 562.525
337300000 -292.677 855.084 278.238 562.408
337400000 -292.682 854.941 278.191 562.258
337500000 -283.881 845.957 275.268 562.076
337600000 -313.465 875.747 284.961 562.282
337700000 -304.688 867.074 282.139 562.386
337800000 -299.783 862.169 280.543 562.386
337900000 -301.333 863.65 281.025 562.316
338000000 -303.574 865.859 281.744 562.285
338100000 -293.752 856.115 278.573 562.362
338200000 -297.113 859.516 279.68 562.403
338300000 -291.077 853.689 277.784 562.613
338400000 -295.013 857.835 279.133 562.822
338500000 -293.664 856.488 278.694 562.824
338600000 -301.988 864.789 281.395 562.801
338700000 -285.287 848.06 275.952 562.773
338800000 -292.091 854.919 278.184 562.828
338900000 -280.274 843.265 274.392 562.991
339000000 -298.508 861.399 280.292 562.891
339100000 -287.87 850.796 276.842 562.926
339200000 -298.933 862.022 280.495 563.089
339300000 -293.106 856.267 278.623 563.161
339400000 -279.875 843.051 274.322 563.175
339500000 -287.221 850.422 276.721 563.202
339600000 -297.79 861.096 280.194 563.306
339700000 -301.53 864.86 281.419 563.33
339800000 -291.719 855.12 278.249 563.401
339900000 -293.327 856.826 278.805 563.499
340000000 -297.75 861.515 280.33 563.765
340100000 -285.757 849.575 276.445 563.818
340200000 -294.974 858.795 279.445 563.822
340300000 -318.762 882.465 287.147 563.703
340400000 -290.78 854.472 278.038 563.692
340500000 -291.44 854.941 278.191 563.501
340600000 -294.043 857.444 279.005 563.401
340700000 -295.648 859.065 279.533 563.417
340800000 -308.566 871.849 283.693 563.284
340900000 -289.073 852.504 277.398 563.432
341000000 -298.278 861.681 280.384 563.403
341100000 -304.016 867.462 282.265 563.446
341200000 -305.55 869.247 282.846 563.696
341300000 -291.551 855.246 278.29 563.695
341400000 -293.142 856.935 278.84 563.793
341500000 -290.849 854.848 278.161 563.999
341600000 -301.562 865.542 281.641 563.98
341700000 -291.409 855.235 278.287 563.826
341800000 -290.918 854.687 278.109 563.769
341900000 -307.244 871.197 283.481 563.953
342000000 -302.392 866.42 281.926 564.029
342100000 -302.146 866.272 281.878 564.126
342200000 -284.474 848.508 276.098 564.034
342300000 -300.156 864.164 281.192 564.008
342400000 -287.611 851.748 277.152 564.137
342500000 -307.081 871.179 283.475 564.098
342600000 -287.73 851.876 277.194 564.146
342700000 -300.637 864.752 281.384 564.115
342800000 -308.912 872.938 284.047 564.026
342900000 -303.153 867.13 282.157 563.977
343000000 -294.411 858.344 279.298 563.933
343100000 -292.403 856.367 278.655 563.964
343200000 -302.699 866.651 282.001 563.952
343300000 -293.921 857.851 279.138 563.93
343400000 -287.366 851.387 277.035 564.02
343500000 -284.318 848.278 276.023 563.96
343600000 -298.549 862.551 280.667 564.001
343700000 -301.651 865.596 281.658 563.945
343800000 -308.271 872.308 283.842 564.037
343900000 -300.842 864.751 281.383 563.908
344000000 -287.075 851.104 276.943 564.029
344100000 -283.93 848.022 275.94 564.092
344200000 -291.598 855.616 278.411 564.018
344300000 -303.341 867.355 282.231 564.014
344400000 -307.655 871.522 283.586 563.867
344500000 -299.161 863.016 280.819 563.855
344600000 -286.38 850.108 276.619 563.728
344700000 -287.662 851.188 276.97 563.526
344800000 -301.185 864.713 281.371 563.528
344900000 -302.849 866.216 281.86 563.367
345000000 -290.152 853.542 277.736 563.391
345100000 -292.737 856.105 278.57 563.368
345200000 -300.103 863.477 280.969 563.374
345300000 -297.919 861.265 280.249 563.346
345400000 -288.988 852.513 277.401 563.525
345500000 -281.251 844.835 274.903 563.584
345600000 -303.64 867.037 282.127 563.397
345700000 -303.475 866.818 282.056 563.343
345800000 -289.688 853.264 277.645 563.576
345900000 -286.051 849.712 276.49 563.661
346000000 -297.732 861.38 280.286 563.648
346100000 -289.764 853.439 277.702 563.675
346200000 -295.364 859.039 279.525 563.675
346300000 -300.382 863.926 281.115 563.544
346400000 -292.983 856.485 278.693 563.502
346500000 -300.878 864.333 281.247 563.455
346600000 -290.317 853.681 277.781 563.364
346700000 -304.958 868.213 282.51 563.255
346800000 -297.554 860.831 280.108 563.277
346900000 -287.003 850.243 276.662 563.24
347000000 -298.438 861.298 280.26 562.861
347100000 -296.421 859.315 279.614 562.893
347200000 -290.676 853.454 277.707 562.778
347300000 -293.026 855.73 278.448 562.704
347400000 -305.941 868.644 282.65 562.703
347500000 -293.307 856.13 278.578 562.824
347600000 -283.171 846.835 275.553 563.664
347700000 -300.967 864.835 281.41 563.867
347800000 -316.912 880.809 286.608 563.897
347900000 -301.634 865.748 281.708 564.114
348000000 -302.998 867.238 282.192 564.24
348100000 -301.197 865.398 281.594 564.201
348200000 -292.074 856.405 278.668 564.331
348300000 -292.32 856.671 278.754 564.351
348400000 -283.743 848.009 275.935 564.266
348500000 -287.816 852.111 277.27 564.296
348600000 -295.912 860.293 279.933 564.381
348700000 -301.008 865.61 281.663 564.602
348800000 -291.559 856.085 278.563 564.526
348900000 -290.576 855.175 278.267 564.599
349000000 -294.044 858.844 279.461 564.8
349100000 -312.889 877.767 285.618 564.878
349200000 -300.788 865.702 281.692 564.913
349300000 -286.981 851.935 277.213 564.954
349400000 -301.712 866.655 282.003 564.943
349500000 -295.921 860.892 280.128 564.972
349600000 -292.755 857.645 279.071 564.89
349700000 -291.197 856.061 278.556 564.864
349800000 -284.263 849.004 276.259 564.741
349900000 -289.694 854.516 278.053 564.822
350000000 -308.403 873.216 284.138 564.813
350100000 -289.383 854.314 277.987 564.931
350200000 -290.942 855.753 278.455 564.811
350300000 -284.783 849.753 276.503 564.97
350400000 -294.986 860.051 279.854 565.065
350500000 -304.425 869.465 282.917 565.039
350600000 -289.31 854.246 277.965 564.935
350700000 -301.426 866.311 281.891 564.884
350800000 -304.498 869.367 282.885 564.869
350900000 -308.522 873.289 284.161 564.767
351000000 -293.098 857.99 279.183 564.892
351100000 -293.276 858.177 279.244 564.901
351200000 -299.202 864.05 281.155 564.849
351300000 -303.206 868.109 282.476 564.903
351400000 -303.754 868.605 282.637 564.851
351500000 -294.67 859.518 279.68 564.847
351600000 -302.45 868.223 282.513 565.773
351700000 -306.449 872.64 283.95 566.191
351800000 -309.367 875.301 284.816 565.934
351900000 -305.971 871.796 283.676 565.825
352000000 -297.129 862.938 280.793 565.809
352100000 -297.296 863.082 280.84 565.786
352200000 -292.782 858.659 279.401 565.878
352300000 -295.183 861.07 280.185 565.887
352400000 -304.542 870.481 283.248 565.939
352500000 -310.903 876.809 285.307 565.906
352600000 -292.921 859 279.512 566.078
352700000 -298.573 864.8 281.399 566.227
352800000 -305.062 871.097 283.448 566.035
352900000 -288.826 854.906 278.18 566.08
353000000 -286.102 852.339 277.344 566.237
353100000 -279.183 845.387 275.082 566.204
353200000 -281.664 848.008 275.935 566.344
353300000 -278.1 844.577 274.819 566.476
353400000 -296.68 863.199 280.878 566.519
353500000 -290.299 856.799 278.796 566.5
353600000 -304.631 871.048 283.432 566.417
353700000 -299.838 866.147 281.837 566.309
353800000 -291.821 858.16 279.238 566.339
353900000 -289.986 856.363 278.654 566.377
354000000 -282.335 848.689 276.157 566.354
354100000 -289.377 855.667 278.427 566.289
354200000 -302.042 868.21 282.509 566.167
354300000 -307.55 873.725 284.303 566.176
354400000 -299.657 865.953 281.774 566.296
354500000 -292.585 859.031 279.522 566.446
354600000 -285.213 852.091 277.264 566.878
354700000 -298.216 865.683 281.687 567.467
354800000 -292.586 860.129 279.879 567.543
354900000 -309.81 877.415 285.504 567.605
355000000 -285.393 853.177 277.617 567.784
355100000 -288.588 856.413 278.67 567.825
355200000 -284.261 852.074 277.258 567.813
355300000 -281.595 849.434 276.399 567.839
355400000 -288.34 856.258 278.62 567.918
355500000 -288.403 856.557 278.717 568.154
355600000 -296.806 864.947 281.447 568.141
355700000 -298.158 866.088 281.818 567.931
355800000 -288.992 856.921 278.835 567.928
355900000 -288.01 856.109 278.571 568.098
356000000 -300.397 868.468 282.592 568.071
356100000 -312.666 880.864 286.626 568.199
356200000 -293.702 862.01 280.491 568.308
356300000 -298.971 867.219 282.186 568.248
356400000 -289.257 857.418 278.997 568.161
356500000 -296.498 864.71 281.37 568.213
356600000 -298.32 866.637 281.997 568.317
356700000 -285.255 853.688 277.783 568.433
356800000 -282.592 851.089 276.938 568.496
356900000 -295.005 863.548 280.992 568.543
357000000 -288.101 857.073 278.885 568.972
357100000 -295.875 865.274 281.553 569.399
357200000 -294.205 863.669 281.031 569.464
357300000 -286.707 856.259 278.62 569.552
357400000 -304.433 874.152 284.442 569.718
357500000 -291.612 861.212 280.232 569.6
357600000 -284.776 854.394 278.013 569.617
357700000 -292.936 862.446 280.633 569.509
357800000 -286.471 855.673 278.429 569.203
357900000 -290.647 859.846 279.787 569.199
358000000 -286.133 855.438 278.353 569.305
358100000 -299.552 868.842 282.714 569.29
358200000 -300.988 870.423 283.229 569.435
358300000 -293.219 862.726 280.724 569.507
358400000 -282.778 852.309 277.334 569.53
358500000 -298.361 867.689 282.339 569.328
358600000 -300.999 870.268 283.178 569.269
358700000 -307.16 876.598 285.238 569.437
358800000 -298.114 867.613 282.315 569.499
358900000 -306.837 876.473 285.197 569.636
359000000 -286.122 856.678 278.756 570.555
359100000 -289.321 859.954 279.822 570.633
359200000 -286.367 857.146 278.909 570.779
359300000 -299.324 870.046 283.106 570.723
359400000 -305.498 876.262 285.129 570.764
359500000 -294.894 865.527 281.636 570.633
359600000 -295.246 865.936 281.769 570.69
359700000 -291.48 862.151 280.537 570.671
359800000 -295.859 866.681 282.011 570.822
359900000 -287.427 858.315 279.289 570.888
360000000 -294.493 865.284 281.557 570.791
360100000 -297.003 867.884 282.403 570.88
360200000 -301.116 872.104 283.776 570.987
360300000 -291.665 862.627 280.692 570.962
360400000 -281.137 851.929 277.211 570.792
360500000 -296.498 867.358 282.231 570.86
360600000 -286.962 857.595 279.055 570.633
360700000 -291.494 862.02 280.495 570.526
360800000 -292.927 863.541 280.989 570.614
360900000 -295.962 866.656 282.003 570.695
361000000 -277.93 848.263 276.018 570.333
361100000 -293.512 863.482 280.97 569.97
361200000 -286.641 856.6 278.731 569.958
361300000 -298.172 868.012 282.444 569.839
361400000 -293.975 863.987 281.135 570.012
361500000 -289.973 860.391 279.965 570.419
361600000 -278.154 848.754 276.178 570.6
361700000 -286.528 857.001 278.862 570.474
361800000 -296.391 866.804 282.051 570.413
361900000 -295.575 865.954 281.775 570.379
362000000 -281.889 852.257 277.318 570.368
362100000 -295.666 866.122 281.829 570.456
362200000 -299.745 870.187 283.152 570.442
362300000 -285.806 856.126 278.577 570.32
362400000 -290.839 861.032 280.173 570.193
362500000 -292.684 862.746 280.731 570.063
362600000 -293.79 863.683 281.036 569.893
362700000 -316.508 886.412 288.431 569.904
362800000 -279.508 849.669 276.475 570.16
362900000 -302.673 873.145 284.115 570.472
363000000 -301.657 872.196 283.806 570.54
363100000 -292.281 862.879 280.774 570.599
363200000 -292.505 863.248 280.894 570.743
363300000 -300.071 870.81 283.355 570.739
363400000 -283.596 854.368 278.004 570.771
363500000 -296.037 866.774 282.041 570.737
363600000 -296.705 867.506 282.28 570.801
363700000 -297.805 868.741 282.681 570.936
363800000 -273.219 844.291 274.726 571.072
363900000 -283.811 855.067 278.232 571.256
364000000 -297.929 869.075 282.79 571.146
364100000 -285.229 856.252 278.618 571.023
