step,pe,ke,temp
728000,-15.298016,26.140763,350.78737
729000,-7.4174402,22.810293,306.09522
730000,-8.8239694,21.497635,288.48044
731000,-7.1611863,20.716344,277.99617
732000,-4.3283974,21.030544,282.21247
733000,-4.4419299,24.637603,330.61621
734000,-0.87085522,24.829234,333.18774
735000,0.60641784,24.514271,328.9612
736000,-0.7706623,23.917012,320.94648
737000,3.168447,21.598954,289.84006
738000,-5.1544961,28.351329,380.45133
739000,-10.67178,31.631684,424.47098
740000,-5.1279726,27.892598,374.29555
741000,-1.5857562,23.615103,316.89511
742000,2.7281636,21.66038,290.66435
743000,2.3800582,20.61523,276.6393
744000,-0.55527905,23.176405,311.00815
745000,1.4268635,22.885689,307.10697
746000,0.92694656,23.602614,316.72752
747000,-3.761103,26.688291,358.13474
748000,-1.403343,25.116253,337.0393
749000,-1.9951234,25.225703,338.50802
750000,-2.5077236,24.762333,332.28999
751000,-11.25898,32.233274,432.54382
752000,-7.148988,27.701771,371.73481
753000,-10.14379,29.016559,389.37817
754000,-8.9949054,29.090325,390.36805
755000,-7.7628695,27.792752,372.9557
756000,-10.221036,27.654395,371.09906
757000,-10.345631,26.247909,352.22519
758000,-4.9629181,21.649645,290.52029
759000,-7.7776596,23.949401,321.3811
760000,-13.368725,26.283591,352.70401
761000,-9.6398766,21.580151,289.58773
762000,-18.244297,26.376221,353.94702
763000,-14.1189,21.420093,287.43989
764000,-13.355461,19.664904,263.88671
765000,-14.60381,20.180572,270.80655
766000,-10.870527,18.742461,251.50829
767000,-15.676509,22.990473,308.51309
768000,-15.678169,22.558792,302.72029
769000,-12.758363,22.332727,299.68668
770000,-14.896402,23.57004,316.2904
771000,-11.19486,22.715466,304.82272
772000,-11.626413,22.507447,302.03128
773000,-12.198492,28.551163,383.13295
774000,-13.18456,26.942049,361.53996
775000,-12.403597,26.131305,350.66046
776000,-13.588146,22.406794,300.68061
777000,-10.915228,19.319798,259.25568
778000,-15.910691,27.899609,374.38962
779000,-9.372103,20.70071,277.78637
780000,-8.4654628,19.538889,262.1957
781000,-10.727677,22.118352,296.80995
782000,-12.331918,28.230334,378.82768
783000,-17.282989,27.823605,373.36972
784000,-6.821285,21.939162,294.40536
785000,-8.1880713,20.826792,279.47828
786000,-13.116044,26.389049,354.11916
787000,-7.370317,19.876935,266.73199
788000,-8.9940124,21.888103,293.7202
789000,-9.6413004,23.411709,314.16572
790000,-9.3450498,23.114347,310.17537
791000,-9.867556,23.619436,316.95325
792000,-7.419658,20.24478,271.66817
793000,-13.37903,26.10358,350.28841
794000,-15.063154,24.012729,322.23091
795000,-11.536165,19.916116,267.25777
796000,-12.730444,18.905633,253.69793
797000,-16.007741,21.094014,283.06418
798000,-13.209033,15.893188,213.2734
799000,-14.405364,19.08326,256.08153
800000,-15.401645,17.899316,240.19399
801000,-15.225948,20.945987,281.07778
802000,-18.219609,25.464341,341.71035
803000,-16.348603,21.288441,285.67323
804000,-20.433012,22.775041,305.62217
805000,-13.092729,19.423834,260.65175
806000,-15.985227,21.711595,291.35161
807000,-20.546387,25.111159,336.97094
808000,-14.694433,18.826373,252.63432
809000,-15.548828,18.278507,245.28241
810000,-15.370554,22.91827,307.54419
811000,-10.68635,18.815599,252.48974
812000,-14.447724,23.178791,311.04016
813000,-14.7942,22.495005,301.86431
814000,-15.973393,25.418232,341.09161
815000,-11.989271,22.460311,301.39875
816000,-7.9165358,21.178604,284.19931
817000,-9.7811214,26.429006,354.65535
818000,-5.6615904,22.397423,300.55485
819000,-7.13075,21.547484,289.14937
820000,-7.25889,21.782217,292.29929
821000,-4.0162168,17.388862,233.34411
822000,-2.7716406,18.42052,247.1881
823000,-5.4704891,23.56116,316.17123
824000,-6.8973254,22.319206,299.50524
825000,-8.0191948,21.421568,287.45969
826000,-6.9525398,21.138272,283.65809
827000,-8.7699103,24.840925,333.34462
828000,-12.212939,30.69682,411.92588
829000,-5.0247571,22.259883,298.70918
830000,-9.3073243,27.223594,365.31806
831000,-10.249664,27.003864,362.36947
832000,-11.439909,25.130233,337.2269
833000,-12.679286,26.490962,355.48675
834000,-14.356116,29.458647,395.31063
835000,-16.459204,30.158697,404.70471
836000,-8.9879556,23.279665,312.3938
837000,-5.914965,16.599922,222.75719
838000,-11.874726,21.030716,282.21477
839000,-12.777405,24.668778,331.03455
840000,-13.594116,26.122432,350.54139
841000,-11.976043,23.397438,313.97422
842000,-12.644414,24.131112,323.81952
843000,-8.012784,22.801908,305.9827
844000,-14.67184,29.003627,389.20463
845000,-11.709949,20.933841,280.9148
846000,-12.672508,20.237406,271.56922
847000,-10.907213,18.45904,247.70501
848000,-9.7909788,17.018966,228.38042
849000,-11.843426,19.828552,266.08274
850000,-15.856769,22.262719,298.74723
851000,-14.487724,21.025865,282.14968
852000,-11.949596,17.545177,235.44173
853000,-13.967751,18.095803,242.83068
854000,-21.343956,20.345305,273.01713
855000,-16.568002,19.001561,254.98519
856000,-19.866689,25.411869,341.00622
857000,-17.540068,23.260951,312.14268
858000,-17.081168,23.455611,314.75486
859000,-20.288721,25.583279,343.3064
860000,-14.702948,16.807381,225.54113
861000,-9.5668667,14.803225,198.64701
862000,-12.445505,19.456749,261.09344
863000,-20.571935,25.486657,342.00981
864000,-16.564097,22.127685,296.93519
865000,-17.273665,21.833255,292.98418
866000,-15.969704,19.678175,264.0648
867000,-13.180416,18.401825,246.93724
868000,-11.297453,18.724708,251.27006
869000,-14.079439,18.829991,252.68287
870000,-18.645304,19.800019,265.69984
871000,-14.616984,16.92037,227.05735
872000,-15.067125,21.520507,288.78737
873000,-6.9773182,14.665265,196.7957
874000,-17.101862,22.838388,306.47224
875000,-11.624033,19.781481,265.45108
876000,-10.85388,20.514189,275.28341
877000,-10.773785,19.57091,262.62539
878000,-15.545733,23.997675,322.02891
879000,-14.231043,20.855859,279.86834
880000,-10.841976,20.628409,276.81615
881000,-14.354349,20.659666,277.23559
882000,-13.704173,21.54514,289.11792
883000,-10.530441,17.382633,233.26052
884000,-16.088984,22.449698,301.25634
885000,-12.902487,19.69948,264.3507
886000,-14.524047,19.656063,263.76808
887000,-14.637638,24.951668,334.8307
888000,-14.65311,26.193923,351.50074
889000,-9.4911349,23.022581,308.94395
890000,-12.198156,24.195786,324.68739
891000,-12.544443,26.069236,349.82753
892000,-12.410711,24.694251,331.37638
893000,-6.9220813,20.410549,273.89265
894000,-13.991952,27.794827,372.98354
895000,-3.5228233,19.342058,259.55438
896000,-8.4380287,25.040487,336.02257
897000,-5.1770348,21.921827,294.17274
898000,-8.3718936,23.852141,320.07596
899000,-9.6116482,27.49511,368.96159
900000,-1.0161315,25.048895,336.13541
901000,-0.0069375081,24.556952,329.53394
902000,5.3177819,20.558927,275.88376
903000,4.5685,22.026736,295.58054
904000,-2.3541921,27.846109,373.67171
905000,-4.3864034,27.478716,368.74159
906000,1.0480051,20.762889,278.62076
907000,-4.1425705,26.509375,355.73384
908000,-4.3408721,29.708493,398.66335
909000,-5.9691454,29.298667,393.16383
910000,-1.0103696,28.020692,376.01446
911000,2.4464733,23.834264,319.83607
912000,-3.3673956,23.248354,311.97364
913000,-4.2945078,21.797378,292.50275
914000,0.58326357,19.482437,261.43816
915000,0.36135992,21.921889,294.17358
916000,-1.065075,23.514331,315.54284
917000,1.0417915,21.274172,285.48175
918000,-1.798489,24.720265,331.72546
919000,-0.57469033,23.508816,315.46882
920000,-6.3293008,28.077768,376.78038
921000,0.74998378,16.691825,223.99045
922000,-7.7686702,23.476798,315.03916
923000,-6.3954953,20.907893,280.56659
924000,-9.2399276,19.921799,267.33402
925000,-7.0216686,19.244972,258.25157
926000,-7.5173316,22.02094,295.50276
927000,-11.870991,24.041407,322.61576
928000,-10.877611,23.730568,318.44455
929000,-10.91888,22.656809,304.0356
930000,-13.56392,24.173746,324.39163
931000,-5.9590217,19.538124,262.18543
932000,-11.297768,26.398554,354.24671
933000,-8.6094593,27.931466,374.81712
934000,2.2566867,18.348775,246.22535
935000,0.0805008,22.961168,308.11984
936000,-4.0132996,28.141023,377.62921
937000,-9.5709766,34.185077,458.7354
938000,0.059263289,24.384335,327.21757
939000,0.62391305,23.404495,314.06893
940000,-5.3185208,28.832343,386.90614
941000,-3.7955056,27.078128,363.36603
942000,-11.477713,31.667467,424.95116
943000,-4.9298437,23.221035,311.60704
944000,-9.3365231,29.767306,399.45257
945000,-4.5287293,24.447912,328.07072
946000,-5.0594396,23.725088,318.37101
947000,-10.074324,22.926975,307.661
948000,-8.4094431,22.963693,308.15373
949000,-5.2803199,19.113926,256.49304
950000,-6.7646218,20.706333,277.86183
951000,-6.367276,20.399602,273.74575
952000,-8.0810228,24.783213,332.57017
953000,-5.650592,23.196089,311.27229
954000,-6.4288867,22.690469,304.48729
955000,-0.64926978,17.445972,234.11048
956000,-7.2570934,26.288542,352.77045
957000,-10.6704,29.958951,402.02428
958000,-5.5907615,26.252201,352.28277
959000,-10.827491,27.666335,371.25928
960000,-11.134689,26.201937,351.60828
961000,-10.250729,25.050423,336.15591
962000,-11.56985,22.927424,307.66703
963000,-16.030314,29.916788,401.4585
964000,-11.246936,27.437123,368.18344
965000,-11.962648,24.740889,332.00222
966000,-5.8170979,20.892113,280.35484
967000,-14.726065,28.630057,384.19163
968000,-6.6616295,25.353559,340.22374
969000,-5.5327496,24.28304,325.85827
970000,-7.2237217,22.135057,297.03411
971000,-8.8852599,22.518043,302.17347
972000,-7.7299536,21.038508,282.31934
973000,-12.132358,23.815181,319.57998
974000,-13.784991,21.732438,291.63131
975000,-14.603815,22.333123,299.69199
976000,-13.612855,19.601542,263.03644
977000,-11.935416,20.46509,274.62454
978000,-10.761913,19.020531,255.23975
979000,-13.020459,23.389484,313.86748
980000,-12.746767,22.303159,299.28991
981000,-10.931043,21.594554,289.78102
982000,-16.577955,26.993839,362.23494
983000,-16.435362,27.295111,366.27777
984000,-14.940015,24.30135,326.10397
985000,-13.962893,19.308722,259.10704
986000,-15.239049,19.869519,266.63248
987000,-10.264963,16.986028,227.93841
988000,-16.447206,26.643877,357.53875
989000,-10.839163,17.673924,237.16941
990000,-14.275991,23.326402,313.02098
991000,-20.071032,26.768916,359.21666
992000,-19.688758,25.68798,344.7114
993000,-12.966039,17.308679,232.26813
994000,-14.489688,17.88481,239.99933
995000,-17.421159,18.891256,253.505
996000,-17.240569,23.431045,314.4252
997000,-12.896324,21.712033,291.35748
998000,-6.9857981,13.923607,186.84326
999000,-13.973741,20.130551,270.13531
1000000,-12.263833,17.288109,231.99209
1001000,-13.855652,16.492202,221.31168
1002000,-11.309091,12.87128,172.72191
1003000,-14.809802,17.171054,230.42131
1004000,-19.668755,20.6232,276.74625
1005000,-18.360454,22.942788,307.87319
1006000,-13.263854,16.989656,227.98711
1007000,-14.934847,19.086761,256.12851
1008000,-16.226214,20.127301,270.0917
1009000,-21.81738,25.840242,346.75462
1010000,-18.439032,23.19874,311.30786
1011000,-18.845313,26.676598,357.97783
1012000,-18.927844,25.747772,345.51376
1013000,-19.667338,25.582088,343.29041
1014000,-12.418573,19.688093,264.19789
1015000,-14.162696,22.141116,297.11543
1016000,-18.131354,27.791193,372.93477
1017000,-18.323465,27.250836,365.68364
1018000,-16.870419,25.460867,341.66372
1019000,-11.136969,19.659786,263.81804
1020000,-19.861298,26.847938,360.27707
1021000,-12.261417,18.883371,253.39919
1022000,-16.836578,22.10645,296.65024
1023000,-20.913162,20.480934,274.83715
1024000,-22.679558,25.600798,343.54149
1025000,-16.028879,18.864553,253.14666
1026000,-19.812638,20.177332,270.76307
1027000,-19.308176,22.467,301.48851
1028000,-18.228695,22.808392,306.06971
1029000,-12.998012,19.722396,264.65821
1030000,-19.700627,25.800889,346.22655
1031000,-16.206513,23.405122,314.07734
1032000,-9.7983774,22.283666,299.02833
1033000,-10.422502,24.821568,333.08486
1034000,-12.121995,28.065467,376.6153
1035000,-6.7067388,21.037863,282.31068
1036000,-13.091103,27.023727,362.63602
1037000,-10.212726,24.444567,328.02583
1038000,-6.9584424,19.183606,257.4281
1039000,-6.9912364,21.410232,287.30757
1040000,-6.601301,22.84793,306.60028
1041000,-5.738101,21.383962,286.95505
1042000,-9.9534901,24.891315,334.02082
1043000,-11.348869,23.818706,319.6273
1044000,-4.6705495,16.691614,223.98762
1045000,-7.041263,18.601111,249.61149
1046000,-10.453207,19.154717,257.04043
1047000,-9.8333477,20.051589,269.0757
1048000,-14.259645,24.751718,332.14754
1049000,-13.48046,20.320182,272.68
1050000,-15.932558,24.672072,331.07875
1051000,-14.591324,25.179462,337.8875
1052000,-11.556532,22.39839,300.56783
1053000,-11.383198,23.713762,318.21902
1054000,-9.9215284,23.275016,312.33142
1055000,-9.351609,22.254226,298.63327
1056000,-9.4922253,23.595792,316.63596
1057000,-6.654525,20.840254,279.65893
1058000,-10.153549,25.031132,335.89705
1059000,-9.1887867,21.287484,285.66039
1060000,-9.0270264,19.401215,260.34823
1061000,-11.24534,22.424289,300.91537
1062000,-10.366906,23.758014,318.81285
1063000,-12.643215,26.777911,359.33737
1064000,-9.3771334,25.45894,341.63788
1065000,-11.032424,27.272143,365.96955
1066000,-13.250566,26.202587,351.61699
1067000,-12.187728,24.600577,330.11935
1068000,-7.9874844,20.980617,281.54249
1069000,-10.795935,29.810571,400.03315
1070000,-9.1926117,28.523495,382.76166
1071000,-5.566293,22.87895,307.01655
1072000,-16.368867,35.429496,475.43446
1073000,-6.9590818,24.992096,335.37321
1074000,-5.078431,26.329017,353.31358
1075000,-6.406587,27.563573,369.8803
1076000,-8.5710597,30.540727,409.83124
1077000,-8.7199154,27.222905,365.30882
1078000,-5.1032766,19.661869,263.84598
1079000,-11.239951,24.538724,329.28934
1080000,-16.375235,27.967061,375.29478
1081000,-6.838036,22.604969,303.33995
1082000,-9.3668932,27.503468,369.07374
1083000,-8.4970871,21.772266,292.16576
1084000,-8.7265327,22.492698,301.83336
1085000,-9.3798465,23.93731,321.21886
1086000,-3.9268992,17.847244,239.49521
1087000,-14.48556,27.801752,373.07647
1088000,-12.216537,24.539673,329.30207
1089000,-7.132046,22.412575,300.75817
1090000,-6.3810335,22.447284,301.22394
1091000,-17.207581,32.179226,431.81854
1092000,-16.358866,26.952959,361.68637
1093000,-14.977079,25.807192,346.31112
1094000,-5.5372312,17.8394,239.38996
1095000,-12.933285,24.231272,325.16358
1096000,-7.3744827,22.124415,296.89131
1097000,-12.18626,26.413217,354.44348
1098000,-8.9190795,21.264562,285.3528
1099000,-14.164477,25.181716,337.91776
1100000,-12.636518,23.434497,314.47152
1101000,-14.492882,24.328745,326.47159
1102000,-9.1181626,21.233702,284.93869
1103000,-9.8085723,24.443485,328.01131
1104000,-12.288051,22.754679,305.34893
1105000,-7.3469704,19.178424,257.35855
1106000,-9.5105274,19.446954,260.962
1107000,-11.683511,20.789865,278.98275
1108000,-17.412461,20.960164,281.26803
1109000,-19.422459,21.553036,289.22388
1110000,-18.795943,20.441363,274.30614
1111000,-20.509588,19.998039,268.3571
1112000,-22.352714,19.89632,266.99212
1113000,-20.247119,21.608065,289.96232
1114000,-18.147869,18.207153,244.3249
1115000,-24.782027,20.042669,268.956
1116000,-18.541711,17.517633,235.07211
1117000,-19.14249,18.704593,251.00013
1118000,-16.981851,19.73183,264.78481
1119000,-12.152761,17.160479,230.27941
1120000,-18.377485,24.105218,323.47204
1121000,-15.643858,25.022571,335.78215
1122000,-21.177916,28.628809,384.17488
1123000,-13.287749,19.239663,258.18033
1124000,-15.573472,21.702592,291.23079
1125000,-13.166274,19.183538,257.42718
1126000,-15.113179,17.800237,238.86442
1127000,-18.286085,23.969299,321.64813
1128000,-17.368927,23.241556,311.88242
1129000,-19.31637,21.681448,290.94706
1130000,-18.636778,20.727424,278.14485
1131000,-14.68523,16.183088,217.16363
1132000,-10.384936,15.712946,210.85472
1133000,-18.205211,20.396563,273.70497
1134000,-16.603086,18.041255,242.09868
1135000,-20.071601,20.01301,268.558
1136000,-22.114151,25.379248,340.56848
1137000,-17.360504,20.418829,274.00376
1138000,-14.492443,14.307712,191.99764
1139000,-21.758339,18.44527,247.52023
1140000,-21.475646,21.655825,290.60323
1141000,-21.305374,18.104507,242.94747
1142000,-17.952719,17.733101,237.96352
1143000,-22.901259,24.621922,330.40579
1144000,-18.604111,23.564146,316.21131
1145000,-16.578191,23.738331,318.54872
1146000,-16.287079,23.277768,312.36835
1147000,-12.516788,22.85439,306.68697
1148000,-9.7005714,17.555859,235.58507
1149000,-12.462319,22.449144,301.2489
1150000,-13.842255,19.366388,259.88088
1151000,-16.331805,20.843289,279.69966
1152000,-15.72776,21.526877,288.87285
1153000,-10.920827,20.106151,269.80788
1154000,-7.9463152,21.263402,285.33723
1155000,-11.072681,25.658939,344.32169
1156000,-14.481671,26.572501,356.58093
1157000,-9.0164187,21.770952,292.14813
1158000,-9.8244134,22.039682,295.75426
1159000,-11.120519,20.578974,276.15277
1160000,-18.821096,29.486926,395.6901
1161000,-12.41115,29.039606,389.68743
1162000,-5.4150225,22.648767,303.92768
1163000,-11.571295,25.200734,338.17296
1164000,-13.597088,28.369377,380.69352
1165000,-8.5385177,25.015227,335.68361
1166000,-8.2904954,25.224205,338.48793
1167000,-8.7666565,22.979527,308.3662
1168000,-9.669599,22.409074,300.7112
1169000,-11.847376,25.978723,348.61292
1170000,-9.1360866,20.339884,272.94438
1171000,-13.575565,25.191832,338.05351
1172000,-6.6368089,18.041682,242.10441
1173000,-8.9667304,19.051276,255.65234
1174000,-10.542932,23.464085,314.86857
1175000,-14.424413,26.222326,351.88188
1176000,-11.6354,22.45364,301.30923
1177000,-11.731472,23.787802,319.21258
1178000,-12.552742,25.122659,337.12525
1179000,-11.103612,23.149517,310.64733
1180000,-16.760701,23.334441,313.12885
1181000,-17.929939,23.253981,312.04916
1182000,-16.415088,22.21784,298.145
1183000,-14.310254,20.084642,269.51925
1184000,-15.137032,21.942532,294.45059
1185000,-13.280163,23.488301,315.19353
1186000,-8.3221515,18.354024,246.29578
1187000,-13.33477,24.599324,330.10253
1188000,-12.56086,19.521304,261.95972
1189000,-14.678047,21.080284,282.87993
1190000,-17.646168,23.081077,309.72891
1191000,-14.857501,23.009388,308.76691
1192000,-14.221352,23.742536,318.60516
1193000,-15.873142,23.532531,315.78707
1194000,-18.899626,24.772199,332.42237
1195000,-11.040963,20.394872,273.68228
